Peak_ID	Cons_Repeat_Groups	Max_Cons_Repeats
SRR2075686_rloop_peak_22392	0	1
SRR2075686_rloop_peak_22359	0	1
SRR2075686_rloop_peak_22358	0	1
SRR2075686_rloop_peak_22355	0	1
SRR2075686_rloop_peak_22354	0	1
SRR2075686_rloop_peak_22330	0	1
SRR2075686_rloop_peak_22326	0	1
SRR2075686_rloop_peak_22324	0	1
SRR2075686_rloop_peak_22323	0	1
SRR2075686_rloop_peak_22315	0	1
SRR2075686_rloop_peak_22308	0	1
SRR2075686_rloop_peak_223	0	1
SRR2075686_rloop_peak_22279	0	1
SRR2075686_rloop_peak_22277	0	1
SRR2075686_rloop_peak_22264	0	1
SRR2075686_rloop_peak_22255	0	1
SRR2075686_rloop_peak_22219	0	1
SRR2075686_rloop_peak_22216	0	1
SRR2075686_rloop_peak_2221	0	1
SRR2075686_rloop_peak_22205	0	1
SRR2075686_rloop_peak_22200	0	1
SRR2075686_rloop_peak_22192	0	1
SRR2075686_rloop_peak_22190	0	1
SRR2075686_rloop_peak_22174	0	1
SRR2075686_rloop_peak_22169	0	1
SRR2075686_rloop_peak_22167	0	1
SRR2075686_rloop_peak_22161	0	1
SRR2075686_rloop_peak_22159	0	1
SRR2075686_rloop_peak_22157	0	1
SRR2075686_rloop_peak_22141	0	1
SRR2075686_rloop_peak_22140	0	1
SRR2075686_rloop_peak_22117	0	1
SRR2075686_rloop_peak_22111	0	1
SRR2075686_rloop_peak_22080	0	1
SRR2075686_rloop_peak_2208	0	1
SRR2075686_rloop_peak_2207	0	1
SRR2075686_rloop_peak_22062	0	1
SRR2075686_rloop_peak_22047	0	1
SRR2075686_rloop_peak_22046	0	1
SRR2075686_rloop_peak_22044	0	1
SRR2075686_rloop_peak_22042	0	1
SRR2075686_rloop_peak_22001	0	1
SRR2075686_rloop_peak_21989	0	1
SRR2075686_rloop_peak_21986	0	1
SRR2075686_rloop_peak_21980	0	1
SRR2075686_rloop_peak_21979	0	1
SRR2075686_rloop_peak_21969	0	1
SRR2075686_rloop_peak_21968	0	1
SRR2075686_rloop_peak_21962	0	1
SRR2075686_rloop_peak_21946	0	1
SRR2075686_rloop_peak_21941	0	1
SRR2075686_rloop_peak_21925	0	1
SRR2075686_rloop_peak_21922	0	1
SRR2075686_rloop_peak_21920	0	1
SRR2075686_rloop_peak_21903	0	1
SRR2075686_rloop_peak_21901	0	1
SRR2075686_rloop_peak_21891	0	1
SRR2075686_rloop_peak_21888	0	1
SRR2075686_rloop_peak_21884	0	1
SRR2075686_rloop_peak_21878	0	1
SRR2075686_rloop_peak_21857	0	1
SRR2075686_rloop_peak_21844	0	1
SRR2075686_rloop_peak_21839	0	1
SRR2075686_rloop_peak_21828	0	1
SRR2075686_rloop_peak_21821	0	1
SRR2075686_rloop_peak_21820	0	1
SRR2075686_rloop_peak_21811	0	1
SRR2075686_rloop_peak_218	0	1
SRR2075686_rloop_peak_21790	0	1
SRR2075686_rloop_peak_21789	0	1
SRR2075686_rloop_peak_21788	0	1
SRR2075686_rloop_peak_21781	0	1
SRR2075686_rloop_peak_21777	0	1
SRR2075686_rloop_peak_21772	0	1
SRR2075686_rloop_peak_21770	0	1
SRR2075686_rloop_peak_21767	0	1
SRR2075686_rloop_peak_21766	0	1
SRR2075686_rloop_peak_21756	0	1
SRR2075686_rloop_peak_21755	0	1
SRR2075686_rloop_peak_21754	0	1
SRR2075686_rloop_peak_21747	0	1
SRR2075686_rloop_peak_21739	0	1
SRR2075686_rloop_peak_21737	0	1
SRR2075686_rloop_peak_21734	0	1
SRR2075686_rloop_peak_2173	0	1
SRR2075686_rloop_peak_21729	0	1
SRR2075686_rloop_peak_21727	0	1
SRR2075686_rloop_peak_21718	0	1
SRR2075686_rloop_peak_21694	0	1
SRR2075686_rloop_peak_21693	0	1
SRR2075686_rloop_peak_2168	0	1
SRR2075686_rloop_peak_21677	0	1
SRR2075686_rloop_peak_2167	0	1
SRR2075686_rloop_peak_21653	0	1
SRR2075686_rloop_peak_21642	0	1
SRR2075686_rloop_peak_2164	0	1
SRR2075686_rloop_peak_21630	0	1
SRR2075686_rloop_peak_21623	0	1
SRR2075686_rloop_peak_2162	0	1
SRR2075686_rloop_peak_21607	0	1
SRR2075686_rloop_peak_21599	0	1
SRR2075686_rloop_peak_21590	0	1
SRR2075686_rloop_peak_2158	0	1
SRR2075686_rloop_peak_21548	0	1
SRR2075686_rloop_peak_2154	0	1
SRR2075686_rloop_peak_21535	0	1
SRR2075686_rloop_peak_21534	0	1
SRR2075686_rloop_peak_21522	0	1
SRR2075686_rloop_peak_21513	0	1
SRR2075686_rloop_peak_21506	0	1
SRR2075686_rloop_peak_21505	0	1
SRR2075686_rloop_peak_21503	0	1
SRR2075686_rloop_peak_21502	0	1
SRR2075686_rloop_peak_21494	0	1
SRR2075686_rloop_peak_21493	0	1
SRR2075686_rloop_peak_21474	0	1
SRR2075686_rloop_peak_21468	0	1
SRR2075686_rloop_peak_21463	0	1
SRR2075686_rloop_peak_21458	0	1
SRR2075686_rloop_peak_21426	0	1
SRR2075686_rloop_peak_21424	0	1
SRR2075686_rloop_peak_21421	0	1
SRR2075686_rloop_peak_21416	0	1
SRR2075686_rloop_peak_21412	0	1
SRR2075686_rloop_peak_21401	0	1
SRR2075686_rloop_peak_21386	0	1
SRR2075686_rloop_peak_21378	0	1
SRR2075686_rloop_peak_21377	0	1
SRR2075686_rloop_peak_21368	0	1
SRR2075686_rloop_peak_21365	0	1
SRR2075686_rloop_peak_21363	0	1
SRR2075686_rloop_peak_21356	0	1
SRR2075686_rloop_peak_21340	0	1
SRR2075686_rloop_peak_21333	0	1
SRR2075686_rloop_peak_21318	0	1
SRR2075686_rloop_peak_21306	0	1
SRR2075686_rloop_peak_21293	0	1
SRR2075686_rloop_peak_2129	0	1
SRR2075686_rloop_peak_21288	0	1
SRR2075686_rloop_peak_21287	0	1
SRR2075686_rloop_peak_21283	0	1
SRR2075686_rloop_peak_21277	0	1
SRR2075686_rloop_peak_21272	0	1
SRR2075686_rloop_peak_2127	0	1
SRR2075686_rloop_peak_21265	0	1
SRR2075686_rloop_peak_21250	0	1
SRR2075686_rloop_peak_21249	0	1
SRR2075686_rloop_peak_2124	0	1
SRR2075686_rloop_peak_21227	0	1
SRR2075686_rloop_peak_21223	0	1
SRR2075686_rloop_peak_21210	0	1
SRR2075686_rloop_peak_21197	0	1
SRR2075686_rloop_peak_21187	0	1
SRR2075686_rloop_peak_21186	0	1
SRR2075686_rloop_peak_21166	0	1
SRR2075686_rloop_peak_21157	0	1
SRR2075686_rloop_peak_21146	0	1
SRR2075686_rloop_peak_21134	0	1
SRR2075686_rloop_peak_21133	0	1
SRR2075686_rloop_peak_2113	0	1
SRR2075686_rloop_peak_21120	0	1
SRR2075686_rloop_peak_21100	0	1
SRR2075686_rloop_peak_21092	0	1
SRR2075686_rloop_peak_21090	0	1
SRR2075686_rloop_peak_21060	0	1
SRR2075686_rloop_peak_21047	0	1
SRR2075686_rloop_peak_21042	0	1
SRR2075686_rloop_peak_2103	0	1
SRR2075686_rloop_peak_21016	0	1
SRR2075686_rloop_peak_21014	0	1
SRR2075686_rloop_peak_20991	0	1
SRR2075686_rloop_peak_20987	0	1
SRR2075686_rloop_peak_20985	0	1
SRR2075686_rloop_peak_20980	0	1
SRR2075686_rloop_peak_20977	0	1
SRR2075686_rloop_peak_20953	0	1
SRR2075686_rloop_peak_20918	0	1
SRR2075686_rloop_peak_20915	0	1
SRR2075686_rloop_peak_20907	0	1
SRR2075686_rloop_peak_20906	0	1
SRR2075686_rloop_peak_20902	0	1
SRR2075686_rloop_peak_20852	0	1
SRR2075686_rloop_peak_20837	0	1
SRR2075686_rloop_peak_20816	0	1
SRR2075686_rloop_peak_20808	0	1
SRR2075686_rloop_peak_20800	0	1
SRR2075686_rloop_peak_20797	0	1
SRR2075686_rloop_peak_20796	0	1
SRR2075686_rloop_peak_20785	0	1
SRR2075686_rloop_peak_20781	0	1
SRR2075686_rloop_peak_20763	0	1
SRR2075686_rloop_peak_20751	0	1
SRR2075686_rloop_peak_20750	0	1
SRR2075686_rloop_peak_20746	0	1
SRR2075686_rloop_peak_20729	0	1
SRR2075686_rloop_peak_20725	0	1
SRR2075686_rloop_peak_20719	0	1
SRR2075686_rloop_peak_20712	0	1
SRR2075686_rloop_peak_20695	0	1
SRR2075686_rloop_peak_20690	0	1
SRR2075686_rloop_peak_20674	0	1
SRR2075686_rloop_peak_20664	0	1
SRR2075686_rloop_peak_20642	0	1
SRR2075686_rloop_peak_2063	0	1
SRR2075686_rloop_peak_20609	0	1
SRR2075686_rloop_peak_20603	0	1
SRR2075686_rloop_peak_20598	0	1
SRR2075686_rloop_peak_20589	0	1
SRR2075686_rloop_peak_20587	0	1
SRR2075686_rloop_peak_20584	0	1
SRR2075686_rloop_peak_20582	0	1
SRR2075686_rloop_peak_20572	0	1
SRR2075686_rloop_peak_20561	0	1
SRR2075686_rloop_peak_20556	0	1
SRR2075686_rloop_peak_20543	0	1
SRR2075686_rloop_peak_20537	0	1
SRR2075686_rloop_peak_20528	0	1
SRR2075686_rloop_peak_20513	0	1
SRR2075686_rloop_peak_205	0	1
SRR2075686_rloop_peak_20495	0	1
SRR2075686_rloop_peak_20494	0	1
SRR2075686_rloop_peak_20471	0	1
SRR2075686_rloop_peak_20469	0	1
SRR2075686_rloop_peak_20447	0	1
SRR2075686_rloop_peak_20441	0	1
SRR2075686_rloop_peak_20436	0	1
SRR2075686_rloop_peak_20430	0	1
SRR2075686_rloop_peak_2043	0	1
SRR2075686_rloop_peak_204	0	1
SRR2075686_rloop_peak_2037	0	1
SRR2075686_rloop_peak_20360	0	1
SRR2075686_rloop_peak_20338	0	1
SRR2075686_rloop_peak_20336	0	1
SRR2075686_rloop_peak_20332	0	1
SRR2075686_rloop_peak_20322	0	1
SRR2075686_rloop_peak_20315	0	1
SRR2075686_rloop_peak_203	0	1
SRR2075686_rloop_peak_20291	0	1
SRR2075686_rloop_peak_20290	0	1
SRR2075686_rloop_peak_20286	0	1
SRR2075686_rloop_peak_20272	0	1
SRR2075686_rloop_peak_20262	0	1
SRR2075686_rloop_peak_20252	0	1
SRR2075686_rloop_peak_20250	0	1
SRR2075686_rloop_peak_20249	0	1
SRR2075686_rloop_peak_20227	0	1
SRR2075686_rloop_peak_20207	0	1
SRR2075686_rloop_peak_20204	0	1
SRR2075686_rloop_peak_20185	0	1
SRR2075686_rloop_peak_2017	0	1
SRR2075686_rloop_peak_20166	0	1
SRR2075686_rloop_peak_20160	0	1
SRR2075686_rloop_peak_20150	0	1
SRR2075686_rloop_peak_20138	0	1
SRR2075686_rloop_peak_2013	0	1
SRR2075686_rloop_peak_20123	0	1
SRR2075686_rloop_peak_20116	0	1
SRR2075686_rloop_peak_20107	0	1
SRR2075686_rloop_peak_20105	0	1
SRR2075686_rloop_peak_2010	0	1
SRR2075686_rloop_peak_20092	0	1
SRR2075686_rloop_peak_20088	0	1
SRR2075686_rloop_peak_20064	0	1
SRR2075686_rloop_peak_20042	0	1
SRR2075686_rloop_peak_20014	0	1
SRR2075686_rloop_peak_20007	0	1
SRR2075686_rloop_peak_19996	0	1
SRR2075686_rloop_peak_19991	0	1
SRR2075686_rloop_peak_19986	0	1
SRR2075686_rloop_peak_19957	0	1
SRR2075686_rloop_peak_19954	0	1
SRR2075686_rloop_peak_19936	0	1
SRR2075686_rloop_peak_19920	0	1
SRR2075686_rloop_peak_1992	0	1
SRR2075686_rloop_peak_19919	0	1
SRR2075686_rloop_peak_19913	0	1
SRR2075686_rloop_peak_19907	0	1
SRR2075686_rloop_peak_19904	0	1
SRR2075686_rloop_peak_19899	0	1
SRR2075686_rloop_peak_19883	0	1
SRR2075686_rloop_peak_19872	0	1
SRR2075686_rloop_peak_1985	0	1
SRR2075686_rloop_peak_19848	0	1
SRR2075686_rloop_peak_19845	0	1
SRR2075686_rloop_peak_19838	0	1
SRR2075686_rloop_peak_19831	0	1
SRR2075686_rloop_peak_19817	0	1
SRR2075686_rloop_peak_19813	0	1
SRR2075686_rloop_peak_19801	0	1
SRR2075686_rloop_peak_19800	0	1
SRR2075686_rloop_peak_19790	0	1
SRR2075686_rloop_peak_19778	0	1
SRR2075686_rloop_peak_19775	0	1
SRR2075686_rloop_peak_19770	0	1
SRR2075686_rloop_peak_19765	0	1
SRR2075686_rloop_peak_19754	0	1
SRR2075686_rloop_peak_19749	0	1
SRR2075686_rloop_peak_19746	0	1
SRR2075686_rloop_peak_19733	0	1
SRR2075686_rloop_peak_19722	0	1
SRR2075686_rloop_peak_19712	0	1
SRR2075686_rloop_peak_19708	0	1
SRR2075686_rloop_peak_19701	0	1
SRR2075686_rloop_peak_19680	0	1
SRR2075686_rloop_peak_19667	0	1
SRR2075686_rloop_peak_19652	0	1
SRR2075686_rloop_peak_19628	0	1
SRR2075686_rloop_peak_19620	0	1
SRR2075686_rloop_peak_19619	0	1
SRR2075686_rloop_peak_1961	0	1
SRR2075686_rloop_peak_19597	0	1
SRR2075686_rloop_peak_19583	0	1
SRR2075686_rloop_peak_19572	0	1
SRR2075686_rloop_peak_19569	0	1
SRR2075686_rloop_peak_19511	0	1
SRR2075686_rloop_peak_19507	0	1
SRR2075686_rloop_peak_19487	0	1
SRR2075686_rloop_peak_19477	0	1
SRR2075686_rloop_peak_1947	0	1
SRR2075686_rloop_peak_19466	0	1
SRR2075686_rloop_peak_19460	0	1
SRR2075686_rloop_peak_19454	0	1
SRR2075686_rloop_peak_19444	0	1
SRR2075686_rloop_peak_19437	0	1
SRR2075686_rloop_peak_19431	0	1
SRR2075686_rloop_peak_19430	0	1
SRR2075686_rloop_peak_19422	0	1
SRR2075686_rloop_peak_19408	0	1
SRR2075686_rloop_peak_19404	0	1
SRR2075686_rloop_peak_19396	0	1
SRR2075686_rloop_peak_19393	0	1
SRR2075686_rloop_peak_19391	0	1
SRR2075686_rloop_peak_19384	0	1
SRR2075686_rloop_peak_19379	0	1
SRR2075686_rloop_peak_19369	0	1
SRR2075686_rloop_peak_19367	0	1
SRR2075686_rloop_peak_19355	0	1
SRR2075686_rloop_peak_19347	0	1
SRR2075686_rloop_peak_19328	0	1
SRR2075686_rloop_peak_19326	0	1
SRR2075686_rloop_peak_19319	0	1
SRR2075686_rloop_peak_19316	0	1
SRR2075686_rloop_peak_19314	0	1
SRR2075686_rloop_peak_1931	0	1
SRR2075686_rloop_peak_19302	0	1
SRR2075686_rloop_peak_19298	0	1
SRR2075686_rloop_peak_19292	0	1
SRR2075686_rloop_peak_1929	0	1
SRR2075686_rloop_peak_19283	0	1
SRR2075686_rloop_peak_19270	0	1
SRR2075686_rloop_peak_19265	0	1
SRR2075686_rloop_peak_19256	0	1
SRR2075686_rloop_peak_19253	0	1
SRR2075686_rloop_peak_19246	0	1
SRR2075686_rloop_peak_19244	0	1
SRR2075686_rloop_peak_19233	0	1
SRR2075686_rloop_peak_19232	0	1
SRR2075686_rloop_peak_19228	0	1
SRR2075686_rloop_peak_19223	0	1
SRR2075686_rloop_peak_19215	0	1
SRR2075686_rloop_peak_19194	0	1
SRR2075686_rloop_peak_19193	0	1
SRR2075686_rloop_peak_1918	0	1
SRR2075686_rloop_peak_19177	0	1
SRR2075686_rloop_peak_19158	0	1
SRR2075686_rloop_peak_19145	0	1
SRR2075686_rloop_peak_19142	0	1
SRR2075686_rloop_peak_19140	0	1
SRR2075686_rloop_peak_19139	0	1
SRR2075686_rloop_peak_19137	0	1
SRR2075686_rloop_peak_19135	0	1
SRR2075686_rloop_peak_19130	0	1
SRR2075686_rloop_peak_19126	0	1
SRR2075686_rloop_peak_19117	0	1
SRR2075686_rloop_peak_19092	0	1
SRR2075686_rloop_peak_19079	0	1
SRR2075686_rloop_peak_19078	0	1
SRR2075686_rloop_peak_19064	0	1
SRR2075686_rloop_peak_19050	0	1
SRR2075686_rloop_peak_19028	0	1
SRR2075686_rloop_peak_19021	0	1
SRR2075686_rloop_peak_19019	0	1
SRR2075686_rloop_peak_19013	0	1
SRR2075686_rloop_peak_18998	0	1
SRR2075686_rloop_peak_18997	0	1
SRR2075686_rloop_peak_18993	0	1
SRR2075686_rloop_peak_18991	0	1
SRR2075686_rloop_peak_18989	0	1
SRR2075686_rloop_peak_18980	0	1
SRR2075686_rloop_peak_1898	0	1
SRR2075686_rloop_peak_18978	0	1
SRR2075686_rloop_peak_18974	0	1
SRR2075686_rloop_peak_18972	0	1
SRR2075686_rloop_peak_1896	0	1
SRR2075686_rloop_peak_18949	0	1
SRR2075686_rloop_peak_18941	0	1
SRR2075686_rloop_peak_18931	0	1
SRR2075686_rloop_peak_18927	0	1
SRR2075686_rloop_peak_18920	0	1
SRR2075686_rloop_peak_18915	0	1
SRR2075686_rloop_peak_18912	0	1
SRR2075686_rloop_peak_18907	0	1
SRR2075686_rloop_peak_18894	0	1
SRR2075686_rloop_peak_18890	0	1
SRR2075686_rloop_peak_18872	0	1
SRR2075686_rloop_peak_18867	0	1
SRR2075686_rloop_peak_18842	0	1
SRR2075686_rloop_peak_18837	0	1
SRR2075686_rloop_peak_18835	0	1
SRR2075686_rloop_peak_18832	0	1
SRR2075686_rloop_peak_18823	0	1
SRR2075686_rloop_peak_18822	0	1
SRR2075686_rloop_peak_18808	0	1
SRR2075686_rloop_peak_18800	0	1
SRR2075686_rloop_peak_18788	0	1
SRR2075686_rloop_peak_18787	0	1
SRR2075686_rloop_peak_18781	0	1
SRR2075686_rloop_peak_18773	0	1
SRR2075686_rloop_peak_1877	0	1
SRR2075686_rloop_peak_18752	0	1
SRR2075686_rloop_peak_18747	0	1
SRR2075686_rloop_peak_18742	0	1
SRR2075686_rloop_peak_18734	0	1
SRR2075686_rloop_peak_18726	0	1
SRR2075686_rloop_peak_18725	0	1
SRR2075686_rloop_peak_18699	0	1
SRR2075686_rloop_peak_18685	0	1
SRR2075686_rloop_peak_18665	0	1
SRR2075686_rloop_peak_1866	0	1
SRR2075686_rloop_peak_18641	0	1
SRR2075686_rloop_peak_18639	0	1
SRR2075686_rloop_peak_18634	0	1
SRR2075686_rloop_peak_18627	0	1
SRR2075686_rloop_peak_18620	0	1
SRR2075686_rloop_peak_18610	0	1
SRR2075686_rloop_peak_186	0	1
SRR2075686_rloop_peak_18597	0	1
SRR2075686_rloop_peak_18593	0	1
SRR2075686_rloop_peak_1859	0	1
SRR2075686_rloop_peak_18589	0	1
SRR2075686_rloop_peak_18586	0	1
SRR2075686_rloop_peak_18562	0	1
SRR2075686_rloop_peak_18559	0	1
SRR2075686_rloop_peak_18556	0	1
SRR2075686_rloop_peak_18551	0	1
SRR2075686_rloop_peak_18544	0	1
SRR2075686_rloop_peak_18526	0	1
SRR2075686_rloop_peak_18510	0	1
SRR2075686_rloop_peak_18457	0	1
SRR2075686_rloop_peak_18442	0	1
SRR2075686_rloop_peak_18435	0	1
SRR2075686_rloop_peak_18429	0	1
SRR2075686_rloop_peak_1842	0	1
SRR2075686_rloop_peak_18418	0	1
SRR2075686_rloop_peak_18403	0	1
SRR2075686_rloop_peak_18402	0	1
SRR2075686_rloop_peak_18378	0	1
SRR2075686_rloop_peak_18370	0	1
SRR2075686_rloop_peak_18366	0	1
SRR2075686_rloop_peak_18365	0	1
SRR2075686_rloop_peak_18350	0	1
SRR2075686_rloop_peak_18311	0	1
SRR2075686_rloop_peak_18310	0	1
SRR2075686_rloop_peak_18288	0	1
SRR2075686_rloop_peak_18259	0	1
SRR2075686_rloop_peak_18252	0	1
SRR2075686_rloop_peak_18249	0	1
SRR2075686_rloop_peak_18245	0	1
SRR2075686_rloop_peak_1824	0	1
SRR2075686_rloop_peak_18232	0	1
SRR2075686_rloop_peak_18231	0	1
SRR2075686_rloop_peak_18223	0	1
SRR2075686_rloop_peak_1820	0	1
SRR2075686_rloop_peak_1818	0	1
SRR2075686_rloop_peak_18170	0	1
SRR2075686_rloop_peak_18166	0	1
SRR2075686_rloop_peak_18152	0	1
SRR2075686_rloop_peak_18142	0	1
SRR2075686_rloop_peak_18137	0	1
SRR2075686_rloop_peak_18128	0	1
SRR2075686_rloop_peak_18098	0	1
SRR2075686_rloop_peak_18083	0	1
SRR2075686_rloop_peak_18062	0	1
SRR2075686_rloop_peak_18060	0	1
SRR2075686_rloop_peak_18055	0	1
SRR2075686_rloop_peak_18049	0	1
SRR2075686_rloop_peak_18046	0	1
SRR2075686_rloop_peak_18040	0	1
SRR2075686_rloop_peak_18033	0	1
SRR2075686_rloop_peak_18031	0	1
SRR2075686_rloop_peak_18030	0	1
SRR2075686_rloop_peak_1803	0	1
SRR2075686_rloop_peak_18026	0	1
SRR2075686_rloop_peak_18021	0	1
SRR2075686_rloop_peak_18020	0	1
SRR2075686_rloop_peak_18019	0	1
SRR2075686_rloop_peak_18018	0	1
SRR2075686_rloop_peak_18013	0	1
SRR2075686_rloop_peak_17993	0	1
SRR2075686_rloop_peak_1799	0	1
SRR2075686_rloop_peak_17989	0	1
SRR2075686_rloop_peak_17979	0	1
SRR2075686_rloop_peak_17978	0	1
SRR2075686_rloop_peak_17961	0	1
SRR2075686_rloop_peak_17958	0	1
SRR2075686_rloop_peak_17941	0	1
SRR2075686_rloop_peak_17940	0	1
SRR2075686_rloop_peak_17935	0	1
SRR2075686_rloop_peak_17933	0	1
SRR2075686_rloop_peak_1792	0	1
SRR2075686_rloop_peak_17919	0	1
SRR2075686_rloop_peak_17918	0	1
SRR2075686_rloop_peak_1791	0	1
SRR2075686_rloop_peak_17909	0	1
SRR2075686_rloop_peak_17898	0	1
SRR2075686_rloop_peak_17893	0	1
SRR2075686_rloop_peak_17887	0	1
SRR2075686_rloop_peak_17885	0	1
SRR2075686_rloop_peak_17881	0	1
SRR2075686_rloop_peak_17877	0	1
SRR2075686_rloop_peak_17875	0	1
SRR2075686_rloop_peak_17865	0	1
SRR2075686_rloop_peak_17855	0	1
SRR2075686_rloop_peak_17852	0	1
SRR2075686_rloop_peak_17844	0	1
SRR2075686_rloop_peak_17833	0	1
SRR2075686_rloop_peak_17828	0	1
SRR2075686_rloop_peak_17825	0	1
SRR2075686_rloop_peak_17818	0	1
SRR2075686_rloop_peak_17813	0	1
SRR2075686_rloop_peak_17803	0	1
SRR2075686_rloop_peak_17802	0	1
SRR2075686_rloop_peak_17801	0	1
SRR2075686_rloop_peak_17798	0	1
SRR2075686_rloop_peak_17773	0	1
SRR2075686_rloop_peak_17738	0	1
SRR2075686_rloop_peak_17733	0	1
SRR2075686_rloop_peak_17732	0	1
SRR2075686_rloop_peak_1770	0	1
SRR2075686_rloop_peak_17691	0	1
SRR2075686_rloop_peak_17681	0	1
SRR2075686_rloop_peak_1768	0	1
SRR2075686_rloop_peak_17679	0	1
SRR2075686_rloop_peak_17675	0	1
SRR2075686_rloop_peak_17646	0	1
SRR2075686_rloop_peak_17643	0	1
SRR2075686_rloop_peak_17630	0	1
SRR2075686_rloop_peak_17628	0	1
SRR2075686_rloop_peak_17623	0	1
SRR2075686_rloop_peak_1761	0	1
SRR2075686_rloop_peak_17608	0	1
SRR2075686_rloop_peak_17598	0	1
SRR2075686_rloop_peak_17594	0	1
SRR2075686_rloop_peak_17588	0	1
SRR2075686_rloop_peak_17574	0	1
SRR2075686_rloop_peak_17530	0	1
SRR2075686_rloop_peak_17524	0	1
SRR2075686_rloop_peak_17512	0	1
SRR2075686_rloop_peak_17502	0	1
SRR2075686_rloop_peak_17491	0	1
SRR2075686_rloop_peak_17480	0	1
SRR2075686_rloop_peak_1748	0	1
SRR2075686_rloop_peak_17462	0	1
SRR2075686_rloop_peak_17460	0	1
SRR2075686_rloop_peak_17458	0	1
SRR2075686_rloop_peak_17424	0	1
SRR2075686_rloop_peak_17386	0	1
SRR2075686_rloop_peak_17381	0	1
SRR2075686_rloop_peak_17331	0	1
SRR2075686_rloop_peak_1733	0	1
SRR2075686_rloop_peak_17317	0	1
SRR2075686_rloop_peak_17305	0	1
SRR2075686_rloop_peak_17291	0	1
SRR2075686_rloop_peak_17286	0	1
SRR2075686_rloop_peak_17282	0	1
SRR2075686_rloop_peak_1728	0	1
SRR2075686_rloop_peak_17255	0	1
SRR2075686_rloop_peak_17251	0	1
SRR2075686_rloop_peak_17250	0	1
SRR2075686_rloop_peak_17248	0	1
SRR2075686_rloop_peak_17243	0	1
SRR2075686_rloop_peak_17235	0	1
SRR2075686_rloop_peak_17227	0	1
SRR2075686_rloop_peak_17218	0	1
SRR2075686_rloop_peak_17217	0	1
SRR2075686_rloop_peak_17213	0	1
SRR2075686_rloop_peak_17208	0	1
SRR2075686_rloop_peak_17205	0	1
SRR2075686_rloop_peak_17203	0	1
SRR2075686_rloop_peak_1720	0	1
SRR2075686_rloop_peak_17196	0	1
SRR2075686_rloop_peak_17184	0	1
SRR2075686_rloop_peak_1718	0	1
SRR2075686_rloop_peak_17176	0	1
SRR2075686_rloop_peak_17166	0	1
SRR2075686_rloop_peak_17164	0	1
SRR2075686_rloop_peak_17154	0	1
SRR2075686_rloop_peak_17145	0	1
SRR2075686_rloop_peak_17142	0	1
SRR2075686_rloop_peak_17125	0	1
SRR2075686_rloop_peak_17117	0	1
SRR2075686_rloop_peak_17115	0	1
SRR2075686_rloop_peak_17109	0	1
SRR2075686_rloop_peak_171	0	1
SRR2075686_rloop_peak_17092	0	1
SRR2075686_rloop_peak_17089	0	1
SRR2075686_rloop_peak_17078	0	1
SRR2075686_rloop_peak_17067	0	1
SRR2075686_rloop_peak_17050	0	1
SRR2075686_rloop_peak_17045	0	1
SRR2075686_rloop_peak_1704	0	1
SRR2075686_rloop_peak_17037	0	1
SRR2075686_rloop_peak_17032	0	1
SRR2075686_rloop_peak_17031	0	1
SRR2075686_rloop_peak_17027	0	1
SRR2075686_rloop_peak_1702	0	1
SRR2075686_rloop_peak_17017	0	1
SRR2075686_rloop_peak_17014	0	1
SRR2075686_rloop_peak_17012	0	1
SRR2075686_rloop_peak_17011	0	1
SRR2075686_rloop_peak_17010	0	1
SRR2075686_rloop_peak_17007	0	1
SRR2075686_rloop_peak_170	0	1
SRR2075686_rloop_peak_16994	0	1
SRR2075686_rloop_peak_16991	0	1
SRR2075686_rloop_peak_16978	0	1
SRR2075686_rloop_peak_16972	0	1
SRR2075686_rloop_peak_16971	0	1
SRR2075686_rloop_peak_1697	0	1
SRR2075686_rloop_peak_16967	0	1
SRR2075686_rloop_peak_16953	0	1
SRR2075686_rloop_peak_16942	0	1
SRR2075686_rloop_peak_16937	0	1
SRR2075686_rloop_peak_16925	0	1
SRR2075686_rloop_peak_1692	0	1
SRR2075686_rloop_peak_16918	0	1
SRR2075686_rloop_peak_16911	0	1
SRR2075686_rloop_peak_16898	0	1
SRR2075686_rloop_peak_16876	0	1
SRR2075686_rloop_peak_16871	0	1
SRR2075686_rloop_peak_16857	0	1
SRR2075686_rloop_peak_16849	0	1
SRR2075686_rloop_peak_16842	0	1
SRR2075686_rloop_peak_16841	0	1
SRR2075686_rloop_peak_16838	0	1
SRR2075686_rloop_peak_16824	0	1
SRR2075686_rloop_peak_16821	0	1
SRR2075686_rloop_peak_16818	0	1
SRR2075686_rloop_peak_16814	0	1
SRR2075686_rloop_peak_16800	0	1
SRR2075686_rloop_peak_16788	0	1
SRR2075686_rloop_peak_16761	0	1
SRR2075686_rloop_peak_1676	0	1
SRR2075686_rloop_peak_16750	0	1
SRR2075686_rloop_peak_16744	0	1
SRR2075686_rloop_peak_16742	0	1
SRR2075686_rloop_peak_16720	0	1
SRR2075686_rloop_peak_16718	0	1
SRR2075686_rloop_peak_16715	0	1
SRR2075686_rloop_peak_16708	0	1
SRR2075686_rloop_peak_16702	0	1
SRR2075686_rloop_peak_16698	0	1
SRR2075686_rloop_peak_16696	0	1
SRR2075686_rloop_peak_16694	0	1
SRR2075686_rloop_peak_16678	0	1
